Temp_Media_C,Temp_Maxima_C,Temp_Minima_C,Humedad_Media_Pct,Precip_Total_mm,Presion_Media_hPa,Irrad_Solar_MJm2,Fecha,Viento_Maximo_kmh
10.4,12.5,8.3,96.0,0.0,1014.3,3.02,2005-03-21,
12.2,17.9,10.5,92.0,0.6,1014.4,8.72,2005-03-22,
12.4,16.9,10.6,87.0,0.0,1016.4,10.62,2005-03-23,
12.5,19.5,10.4,90.0,1.8,1018.3,11.82,2005-03-24,
11.4,13.8,9.9,93.0,0.0,1016.5,4.62,2005-03-25,
12.8,19.7,9.8,82.0,0.0,1009.7,12.62,2005-03-26,
14.2,22.8,10.0,64.0,0.0,1010.3,20.82,2005-03-27,
13.6,20.1,9.8,60.0,0.0,1015.4,18.52,2005-03-28,
13.8,21.9,9.8,66.0,8.6,1015.9,17.12,2005-03-29,
11.9,19.1,8.6,79.0,0.0,1018.2,20.42,2005-03-30,
12.2,18.8,8.6,67.0,0.0,1020.6,20.92,2005-03-31,
13.2,21.0,9.5,68.0,0.0,1020.3,23.02,2005-04-01,
10.4,12.7,8.4,89.0,0.0,1020.3,3.72,2005-04-02,
11.9,19.0,9.1,83.0,0.0,1022.6,15.62,2005-04-03,
11.5,17.4,9.1,81.0,0.0,1025.1,15.12,2005-04-04,
12.5,20.2,8.4,75.0,0.0,1028.1,18.12,2005-04-05,
13.4,20.3,10.0,70.0,0.0,1025.3,23.22,2005-04-06,
13.0,20.8,9.4,79.0,0.0,1014.3,19.22,2005-04-07,
10.4,14.8,5.3,91.0,14.6,1007.5,6.42,2005-04-08,
7.2,15.1,4.0,55.0,0.0,1013.8,13.82,2005-04-09,
10.2,17.3,3.3,32.0,0.0,1015.4,26.32,2005-04-10,
12.0,19.4,7.5,49.0,0.0,1015.0,23.32,2005-04-11,
12.3,19.9,8.3,65.0,0.0,1017.8,24.42,2005-04-12,
13.0,21.2,9.0,67.0,0.0,1013.9,24.82,2005-04-13,
12.8,20.7,8.6,77.0,0.0,1008.6,19.82,2005-04-14,
10.2,13.0,7.6,87.0,0.2,1005.8,6.12,2005-04-15,
9.8,18.4,5.2,57.0,0.0,1006.6,23.22,2005-04-16,
12.8,21.4,5.2,49.0,0.0,1006.1,26.82,2005-04-17,
15.6,26.5,9.7,57.0,0.0,1004.6,19.62,2005-04-18,
13.7,21.6,8.6,57.0,0.0,1009.5,26.92,2005-04-19,
11.9,20.2,8.5,66.0,0.0,1013.2,20.22,2005-04-20,
11.4,16.1,8.4,82.0,0.0,1013.7,9.62,2005-04-21,
13.5,19.0,10.8,70.0,0.2,1014.0,14.82,2005-04-22,
14.9,22.5,10.5,75.0,0.0,1011.4,21.82,2005-04-23,
15.3,22.5,12.1,75.0,0.0,1008.4,13.92,2005-04-24,
15.0,23.5,10.3,61.0,0.0,1015.5,26.12,2005-04-25,
15.7,24.4,9.7,58.0,0.0,1018.3,28.02,2005-04-26,
17.4,24.3,13.1,41.0,0.0,1018.8,27.62,2005-04-27,
19.8,27.4,14.9,30.0,0.0,1020.0,28.12,2005-04-28,
21.5,29.5,17.4,25.0,0.0,1019.4,27.02,2005-04-29,
21.5,29.2,18.5,26.0,0.0,1016.1,27.82,2005-04-30,
20.2,28.4,15.0,34.0,0.0,1016.0,26.12,2005-05-01,
17.7,27.0,13.8,71.0,1.6,1018.0,11.12,2005-05-02,
18.6,26.4,14.0,77.0,1.8,1018.3,23.12,2005-05-03,
18.1,26.4,13.9,65.0,0.0,1017.5,21.72,2005-05-04,
15.7,23.4,11.4,66.0,0.0,1016.9,23.42,2005-05-05,
16.5,25.4,11.7,52.0,0.0,1018.9,28.92,2005-05-06,
17.0,23.9,11.8,59.0,0.0,1016.6,27.42,2005-05-07,
17.3,25.6,12.4,55.0,0.0,1012.9,27.52,2005-05-08,
17.2,25.6,12.8,56.0,0.0,1011.4,19.72,2005-05-09,
,,,,,,,2005-05-10,
,,,,,,,2005-05-11,
,,,,,,,2005-05-12,
,,,,,,,2005-05-13,
,,,,,,,2005-05-14,
,,,,,,,2005-05-15,
,,,,,,,2005-05-16,
,,,,,,,2005-05-17,
,,,,,,,2005-05-18,
17.6,24.6,11.4,59.0,0.0,1021.8,29.42,2005-05-19,
20.7,28.9,16.0,39.0,0.0,1020.0,29.22,2005-05-20,
19.6,27.7,15.7,47.0,0.0,1016.3,26.12,2005-05-21,
17.9,25.7,13.8,72.0,1.2,1012.5,26.12,2005-05-22,
16.8,24.8,12.1,64.0,0.0,1020.4,30.12,2005-05-23,
19.3,27.5,13.6,68.0,0.0,1023.2,29.62,2005-05-24,
22.3,29.1,17.7,40.0,0.0,1022.7,30.62,2005-05-25,
21.7,28.7,16.9,36.0,0.0,1020.9,31.32,2005-05-26,
22.4,30.3,17.6,33.0,0.0,1017.8,30.82,2005-05-27,
,,,,,,,2005-05-28,
,,,,,,,2005-05-29,
,,,,,,,2005-05-30,
,,,,,,,2005-05-31,
,,,,,,,2005-06-01,
,,,,,,,2005-06-02,
,,,,,,,2005-06-03,
,,,,,,,2005-06-04,
,,,,,,,2005-06-05,
,,,,,,20.32,2005-06-06,
22.7,31.0,17.8,53.0,0.0,1021.1,26.92,2005-06-07,
20.3,28.2,14.1,60.0,0.0,1022.9,24.92,2005-06-08,
19.8,27.2,14.2,58.0,0.0,1019.8,29.62,2005-06-09,
19.2,27.2,14.6,64.0,0.0,1017.0,25.92,2005-06-10,
20.3,27.9,16.2,66.0,0.0,1012.4,21.72,2005-06-11,
20.7,26.8,16.6,53.0,0.0,1009.7,17.32,2005-06-12,
18.7,22.9,16.4,83.0,2.0,1009.4,9.12,2005-06-13,
18.4,25.4,15.1,81.0,9.8,1014.0,11.42,2005-06-14,
20.9,27.6,16.7,71.0,0.0,1019.4,23.22,2005-06-15,
22.8,29.3,18.5,66.0,0.0,1021.8,24.22,2005-06-16,
24.9,31.5,20.6,51.0,0.0,1022.8,29.32,2005-06-17,
26.1,33.2,22.2,43.0,0.0,1018.9,30.02,2005-06-18,
26.6,33.5,22.5,40.0,0.0,1015.2,28.72,2005-06-19,
27.4,35.6,23.7,44.0,0.2,1014.2,26.62,2005-06-20,
26.1,32.8,22.9,54.0,0.0,1016.9,24.72,2005-06-21,
27.5,35.2,22.0,49.0,0.0,1018.4,28.22,2005-06-22,
26.4,33.6,21.3,54.0,0.0,1017.6,24.72,2005-06-23,
27.5,37.5,22.3,49.0,0.0,1015.7,24.32,2005-06-24,
25.7,34.1,19.4,63.0,0.0,1015.8,30.02,2005-06-25,
25.2,32.9,18.3,65.0,0.0,1017.8,28.32,2005-06-26,
26.6,33.2,20.7,61.0,0.0,1017.2,22.12,2005-06-27,
28.1,36.4,24.1,46.0,0.2,1014.5,17.62,2005-06-28,
27.4,37.3,21.8,56.0,0.0,1009.4,28.32,2005-06-29,
24.4,31.3,19.8,68.0,0.0,1013.3,28.62,2005-06-30,
21.2,25.5,19.0,83.0,0.4,1018.6,7.72,2005-07-01,
24.2,31.4,19.3,71.0,0.0,1018.7,22.82,2005-07-02,
25.9,33.8,21.6,66.0,0.0,1014.9,28.32,2005-07-03,
23.7,32.2,19.9,68.0,0.0,1012.5,18.62,2005-07-04,
22.3,29.9,17.9,58.0,0.0,1015.2,28.02,2005-07-05,
23.7,32.5,18.9,67.0,0.0,1014.9,26.92,2005-07-06,
19.0,20.4,17.9,88.0,0.4,1016.2,2.82,2005-07-07,
19.2,23.8,15.6,77.0,0.0,1016.2,9.92,2005-07-08,
18.4,24.5,14.6,81.0,4.4,1017.4,10.32,2005-07-09,
20.2,28.6,15.9,72.0,2.2,1019.2,20.22,2005-07-10,
24.5,33.7,18.3,53.0,0.0,1019.6,29.02,2005-07-11,
26.6,34.5,22.1,42.0,0.0,1018.6,28.92,2005-07-14,
28.6,36.6,23.0,34.0,0.0,1018.1,28.32,2005-07-15,
27.5,33.6,22.6,48.0,0.0,1015.4,27.92,2005-07-16,
27.1,35.5,22.8,59.0,0.0,1013.0,21.92,2005-07-17,
24.3,29.4,20.3,72.0,0.0,1013.8,13.32,2005-07-18,
24.2,31.9,19.8,63.0,0.0,1021.7,28.42,2005-07-19,
24.9,31.6,20.5,68.0,0.0,1022.8,23.42,2005-07-20,
25.5,33.2,21.6,60.0,0.0,1017.5,28.02,2005-07-21,
26.0,34.2,20.5,59.0,0.0,1012.2,26.82,2005-07-22,
25.1,33.5,20.8,67.0,0.0,1010.3,25.82,2005-07-23,
25.4,33.4,20.9,73.0,0.0,1009.0,22.92,2005-07-24,
24.0,29.8,21.5,80.0,0.0,1010.4,9.92,2005-07-25,
25.6,33.7,20.9,69.0,0.0,1010.9,26.62,2005-07-26,
25.1,33.8,20.5,73.0,0.0,1011.2,25.52,2005-07-27,
25.7,33.7,21.2,72.0,0.0,1012.2,26.82,2005-07-28,
26.1,34.1,21.9,71.0,0.0,1012.3,21.02,2005-07-29,
23.7,32.1,18.1,70.0,0.6,1015.6,21.92,2005-07-30,
23.6,31.1,19.1,59.0,0.0,1015.8,26.22,2005-07-31,
21.4,30.7,17.4,69.0,5.4,1015.7,12.22,2005-08-01,
18.9,28.1,13.4,78.0,21.6,1017.5,18.42,2005-08-02,
22.9,30.9,17.4,51.0,0.0,1020.2,28.72,2005-08-03,
24.2,32.2,19.4,52.0,0.0,1020.9,28.42,2005-08-04,
25.3,32.1,20.5,55.0,0.0,1019.6,26.82,2005-08-05,
25.7,32.5,21.2,55.0,0.0,1016.5,27.22,2005-08-06,
24.0,31.0,20.2,73.0,0.0,1013.1,16.92,2005-08-07,
22.1,28.2,18.9,67.0,0.0,1013.1,18.32,2005-08-08,
23.1,29.9,19.1,67.0,0.8,1011.8,18.32,2005-08-09,
23.7,29.2,21.0,77.0,0.8,1009.5,12.12,2005-08-10,
22.1,29.5,19.3,79.0,0.6,1012.0,12.42,2005-08-11,
24.6,33.3,19.1,57.0,0.0,1015.0,26.92,2005-08-12,
25.0,33.2,20.8,70.0,0.0,1017.8,24.12,2005-08-13,
24.2,31.5,20.4,78.0,0.0,1018.6,17.52,2005-08-14,
22.4,26.5,20.1,78.0,0.0,1017.4,9.12,2005-08-15,
22.3,28.9,19.5,72.0,0.0,1014.3,14.72,2005-08-16,
22.5,28.0,20.1,84.0,0.2,1013.2,8.92,2005-08-17,
21.1,23.9,19.3,86.0,2.2,1014.7,9.62,2005-08-18,
,,,,,,,2005-08-19,
,,,,,,,2005-08-20,
,,,,,,,2005-08-21,
21.1,29.4,16.4,52.0,0.0,1015.9,25.32,2005-08-22,
22.6,32.1,16.7,59.0,0.0,1015.5,25.22,2005-08-23,
21.6,28.1,18.1,62.0,0.0,1015.2,17.72,2005-08-24,
23.1,30.9,18.9,76.0,0.0,1014.0,23.72,2005-08-25,
23.0,30.3,19.2,78.0,0.0,1017.3,17.02,2005-08-26,
20.1,23.3,16.9,91.0,12.0,1016.4,3.22,2005-08-27,
21.4,27.2,16.9,78.0,0.0,1018.0,14.92,2005-08-28,
22.8,29.3,18.9,69.0,0.0,1020.9,21.92,2005-08-29,
22.6,29.5,18.3,71.0,0.0,1020.9,24.02,2005-08-30,
23.3,31.0,19.1,71.0,0.0,1016.9,23.52,2005-08-31,
,,,,,,,2005-09-01,
,,,,,,,2005-09-02,
,,,,,,,2005-09-03,
,,,,,,,2005-09-04,
,,,,,,,2005-09-05,
,,,,,,,2005-09-06,
,,,,,,,2005-09-07,
,,,,,,,2005-09-08,
,,,,,,,2005-09-09,
,,,,,,,2005-09-10,
,,,,0.0,964.6,17.92,2005-09-11,
,,15.6,62.0,0.0,968.1,20.22,2005-09-12,
,,15.5,75.0,1.6,974.2,7.02,2005-09-13,
,,17.1,63.0,0.0,977.6,21.22,2005-09-14,
,,20.0,56.0,0.0,973.5,21.22,2005-09-15,
,,17.5,63.0,1.8,964.7,20.02,2005-09-16,
,17.7,12.5,96.0,14.8,962.0,2.62,2005-09-17,
,,12.3,57.0,0.0,967.0,21.42,2005-09-18,
,,11.5,54.0,0.0,972.1,21.02,2005-09-19,
,,12.8,72.0,0.0,972.1,17.42,2005-09-20,
,,13.5,64.0,0.0,970.1,19.82,2005-09-21,
,,15.5,76.0,0.0,970.9,18.02,2005-09-22,
,,16.7,83.0,0.0,970.8,11.22,2005-09-23,
,,18.4,79.0,0.0,970.5,12.02,2005-09-24,
,,14.3,86.0,11.8,968.4,9.02,2005-09-25,
,,13.9,80.0,0.2,973.1,14.72,2005-09-26,
20.5,31.2,15.1,78.0,0.0,1022.1,15.82,2005-09-27,
19.6,,16.5,79.0,0.0,1023.6,11.82,2005-09-28,
18.9,24.7,16.8,85.0,0.0,1023.4,8.52,2005-09-29,
19.7,25.6,15.8,65.0,0.0,1021.8,17.82,2005-09-30,
19.8,25.3,17.6,73.0,0.0,1019.3,13.62,2005-10-01,
16.4,21.0,12.9,77.0,0.0,1018.5,12.72,2005-10-02,
14.8,21.1,11.8,58.0,0.0,1020.4,16.62,2005-10-03,
15.1,22.0,10.8,53.0,0.0,1020.3,18.12,2005-10-04,
15.2,18.4,13.7,78.0,0.2,1020.1,6.52,2005-10-05,
14.9,19.1,12.9,83.0,0.0,1020.0,7.12,2005-10-06,
16.8,24.0,13.3,70.0,0.0,1018.8,17.62,2005-10-07,
17.6,23.3,14.9,80.0,0.0,1019.6,10.32,2005-10-08,
18.4,24.3,16.1,82.0,0.0,1021.8,13.72,2005-10-09,
17.2,19.4,16.4,92.0,1.4,1021.1,3.32,2005-10-10,
16.9,19.2,14.3,90.0,1.6,1017.9,3.52,2005-10-11,
17.8,22.3,16.1,93.0,44.4,1015.6,6.92,2005-10-12,
17.0,18.7,15.4,96.0,40.6,1012.8,4.22,2005-10-13,
15.5,17.7,14.1,87.0,15.8,1018.7,2.92,2005-10-14,
16.2,18.8,13.5,95.0,4.4,1020.5,5.52,2005-10-15,
18.6,23.5,13.4,63.0,0.0,1019.9,13.92,2005-10-16,
,,,,,,,2005-10-17,
,,,,,,,2005-10-18,
,,,,,,,2005-10-19,
,,,,,,,2005-10-20,
,,,,,,13.22,2005-10-21,
19.2,25.7,16.3,64.0,0.0,1011.4,14.32,2005-10-22,
17.1,20.7,15.3,77.0,0.0,1016.9,8.12,2005-10-23,
17.8,23.1,14.4,66.0,0.0,1021.9,13.12,2005-10-24,
,,,,,,,2005-10-25,
,,,,,,,2005-10-26,
,,,,,,,2005-10-27,
,,,,,,,2005-10-28,
,,,,,,,2005-10-29,
,,,,,,,2005-10-30,
,,,,,,,2005-10-31,
,,,,,,,2005-11-01,
,,,,,,,2005-11-02,
,,,,,,,2005-11-03,
,,,,,,,2005-11-04,
,,,,,,,2005-11-05,
,,,,,,,2005-11-06,
,,,,,,,2005-11-07,
,,,,,,,2005-11-08,
,,,,,,,2005-11-09,
,,,,2.8,,8.12,2005-11-10,
12.7,14.1,10.9,75.0,2.4,1027.3,3.22,2005-11-11,
13.1,15.4,11.9,92.0,0.8,1017.4,4.72,2005-11-12,
12.1,13.4,11.0,97.0,33.2,1009.6,2.22,2005-11-13,
12.5,15.7,10.5,95.0,29.2,1011.7,7.52,2005-11-14,
11.6,15.1,10.0,95.0,3.2,1010.1,4.02,2005-11-15,
10.9,15.4,8.4,85.0,15.6,1007.4,8.62,2005-11-16,
11.1,15.6,8.0,81.0,0.2,1011.1,10.52,2005-11-17,
10.4,12.9,8.7,93.0,0.2,1014.9,2.52,2005-11-18,
9.4,12.9,7.4,82.0,0.0,1020.7,6.82,2005-11-19,
10.8,13.2,9.3,86.0,0.0,1025.8,4.02,2005-11-20,
11.8,16.4,10.1,82.0,0.0,1022.2,8.42,2005-11-21,
10.3,12.7,7.8,66.0,0.0,1018.8,6.92,2005-11-22,
6.2,8.6,4.6,75.0,0.0,1018.9,2.12,2005-11-23,
5.8,10.1,3.4,66.0,0.0,1016.6,10.42,2005-11-24,
7.8,11.7,3.8,68.0,0.0,1002.3,5.72,2005-11-25,
5.3,9.9,2.8,68.0,0.0,997.4,10.32,2005-11-26,
4.8,7.9,2.1,71.0,0.0,1002.6,5.42,2005-11-27,
6.6,12.0,2.6,65.0,0.0,1008.0,8.62,2005-11-28,
7.0,11.8,3.4,65.0,0.0,1007.6,8.22,2005-11-29,
6.8,10.6,3.3,55.0,0.0,1012.7,9.22,2005-11-30,
8.5,12.9,6.0,77.0,0.0,1010.8,9.12,2005-12-01,
10.4,12.8,8.2,87.0,3.0,1002.9,0.92,2005-12-02,
9.8,13.7,7.6,63.0,0.0,1010.8,9.82,2005-12-03,
11.5,16.0,7.9,58.0,0.0,1011.5,7.52,2005-12-04,
10.0,14.5,6.1,66.0,0.2,1007.0,9.32,2005-12-05,
7.3,11.3,4.3,66.0,0.0,1010.7,9.32,2005-12-06,
7.6,11.6,3.9,55.0,0.0,1021.1,9.92,2005-12-07,
7.5,9.2,4.9,73.0,0.0,1021.7,3.02,2005-12-08,
9.0,13.4,5.4,61.0,0.0,1023.0,9.52,2005-12-09,
7.6,12.9,3.5,53.0,0.0,1027.8,9.52,2005-12-10,
5.5,9.9,2.8,67.0,0.0,1027.1,9.32,2005-12-11,
5.3,7.6,3.4,62.0,0.0,1023.3,3.22,2005-12-12,
5.3,8.1,3.5,59.0,0.0,1023.1,4.52,2005-12-13,
4.0,7.4,1.9,65.0,0.0,1018.2,9.02,2005-12-14,
3.7,7.8,0.6,68.0,0.0,1020.4,9.32,2005-12-15,
4.6,7.1,1.3,63.0,0.0,1018.6,9.52,2005-12-16,
8.3,13.8,5.3,73.0,0.0,1012.9,8.92,2005-12-17,
6.6,8.4,4.8,78.0,0.0,1021.6,2.12,2005-12-18,
7.3,12.7,5.3,75.0,0.0,1026.1,6.92,2005-12-19,
6.7,10.4,4.6,71.0,0.0,1027.9,8.92,2005-12-20,
6.7,10.0,3.7,64.0,0.0,1028.6,9.62,2005-12-21,
6.9,11.5,4.8,74.0,0.0,1029.6,8.92,2005-12-22,
6.7,10.5,4.7,67.0,0.0,1025.3,9.12,2005-12-23,
7.1,11.7,5.0,87.0,0.0,1023.2,6.52,2005-12-24,
5.4,9.4,3.0,73.0,0.0,1017.4,7.72,2005-12-25,
5.9,10.3,3.9,91.0,0.0,1010.9,6.02,2005-12-26,
4.7,6.4,1.9,87.0,0.0,1004.7,1.22,2005-12-27,
2.2,7.6,-0.6,61.0,0.0,1012.2,9.02,2005-12-28,
2.8,8.7,-0.7,62.0,0.0,1017.5,7.92,2005-12-29,
5.5,8.0,2.8,75.0,0.0,1018.1,5.12,2005-12-30,
8.7,11.5,5.5,78.0,0.0,1015.4,4.52,2005-12-31,
7.9,11.7,4.9,69.0,0.0,1012.7,9.52,2006-01-01,
7.3,12.7,4.0,62.0,0.0,1016.4,9.82,2006-01-02,
7.4,12.7,4.7,55.0,0.0,1021.1,10.02,2006-01-03,
5.4,10.1,2.7,65.0,0.0,1019.8,8.52,2006-01-04,
5.2,6.3,4.2,91.0,4.6,1014.1,1.22,2006-01-05,
6.7,9.5,3.8,86.0,0.8,1012.7,4.42,2006-01-06,
8.8,10.2,7.5,97.0,22.0,1015.5,1.22,2006-01-07,
8.6,10.2,7.0,98.0,15.0,1020.3,2.82,2006-01-08,
8.1,11.7,6.2,96.0,5.2,1025.0,5.62,2006-01-09,
7.4,9.6,6.1,96.0,8.6,1028.0,2.42,2006-01-10,
7.1,11.1,4.2,82.0,0.0,1029.5,9.22,2006-01-11,
7.2,12.2,3.5,72.0,0.0,1028.3,10.22,2006-01-12,
7.3,11.5,5.2,78.0,0.0,1027.1,9.12,2006-01-13,
8.1,12.6,5.7,70.0,0.0,1025.9,10.22,2006-01-14,
7.0,9.4,5.3,88.0,4.2,1021.9,3.82,2006-01-15,
7.7,9.2,6.5,95.0,1.6,1019.2,2.12,2006-01-16,
9.2,14.6,7.6,79.0,0.0,1019.7,8.52,2006-01-17,
9.1,13.1,6.7,76.0,0.0,1016.9,5.82,2006-01-18,
10.5,15.9,7.7,73.0,0.0,1019.0,10.72,2006-01-19,
9.9,14.5,7.7,83.0,0.0,1025.1,10.52,2006-01-20,
9.0,13.7,7.3,77.0,0.0,1024.2,6.02,2006-01-21,
7.9,10.9,5.9,75.0,0.0,1024.0,5.42,2006-01-22,
7.2,12.4,5.0,72.0,0.0,1024.7,12.12,2006-01-23,
6.7,11.5,5.0,83.0,0.0,1028.5,7.52,2006-01-24,
6.0,12.3,4.0,75.0,0.0,1022.1,10.12,2006-01-25,
5.3,9.6,3.0,68.0,0.0,1011.9,10.02,2006-01-26,
1.4,5.0,0.7,96.0,14.6,1011.4,2.22,2006-01-27,
1.0,4.2,-0.4,96.0,30.0,1007.8,1.62,2006-01-28,
6.7,10.9,1.9,95.0,28.6,1010.9,7.12,2006-01-29,
8.6,10.0,6.4,93.0,9.0,1012.8,3.02,2006-01-30,
11.7,15.7,8.2,62.0,0.0,1016.8,9.02,2006-01-31,
10.8,15.2,8.6,59.0,0.0,1019.1,10.02,2006-02-01,
10.8,15.5,8.4,60.0,0.0,1015.4,11.92,2006-02-02,
8.9,13.4,6.5,78.0,0.0,1013.0,7.72,2006-02-03,
5.5,8.6,3.7,84.0,0.0,1015.6,7.42,2006-02-04,
4.9,10.0,2.3,73.0,0.0,1020.9,12.72,2006-02-05,
6.6,12.6,1.5,57.0,0.0,1023.8,12.92,2006-02-06,
7.9,13.8,5.0,55.0,0.0,1023.4,12.92,2006-02-07,
8.0,14.8,5.2,67.0,0.0,1015.6,13.02,2006-02-08,
7.4,12.4,5.3,82.0,0.0,1015.3,7.22,2006-02-09,
7.3,10.5,5.3,89.0,0.0,1016.9,5.22,2006-02-10,
7.0,10.3,5.7,83.0,0.0,1020.7,5.52,2006-02-11,
7.3,11.9,5.3,76.0,0.0,1023.9,8.62,2006-02-12,
7.6,11.4,5.7,74.0,0.0,1022.7,10.42,2006-02-13,
8.4,14.4,5.7,86.0,0.0,1023.1,9.52,2006-02-14,
9.0,14.8,5.5,77.0,0.0,1018.7,8.82,2006-02-15,
12.0,17.5,9.0,59.0,0.0,1007.0,7.12,2006-02-16,
10.3,15.3,7.2,53.0,0.0,1009.5,13.62,2006-02-17,
10.8,16.5,7.6,52.0,0.0,1009.5,12.62,2006-02-18,
8.8,13.6,5.0,63.0,0.4,1003.0,6.82,2006-02-19,
7.2,13.1,3.0,57.0,0.0,1007.3,12.32,2006-02-20,
6.2,14.6,1.9,70.0,12.2,1009.3,9.72,2006-02-21,
5.4,11.2,2.1,82.0,0.0,1014.7,11.82,2006-02-22,
5.9,10.7,3.5,69.0,0.2,1014.0,6.82,2006-02-23,
4.4,8.2,2.5,78.0,0.0,1008.5,3.22,2006-02-24,
5.6,12.9,1.3,60.0,0.0,1009.0,15.02,2006-02-25,
5.7,7.1,4.9,85.0,5.6,1005.1,2.82,2006-02-26,
6.3,11.6,3.0,82.0,0.0,1007.9,10.82,2006-02-27,
3.9,,2.9,64.0,0.0,1013.8,15.82,2006-02-28,
5.1,10.9,1.5,73.0,0.0,1012.7,9.22,2006-03-01,
6.7,13.5,1.4,61.0,0.0,1012.6,16.32,2006-03-02,
9.5,16.8,5.0,54.0,0.0,1011.4,15.22,2006-03-03,
10.9,16.5,7.8,65.0,0.0,1003.9,8.92,2006-03-04,
6.0,10.1,2.5,72.0,12.4,1001.6,2.52,2006-03-05,
6.1,14.0,1.9,52.0,0.0,1016.6,17.52,2006-03-06,
7.1,12.8,3.1,73.0,0.0,1021.4,12.22,2006-03-07,
11.2,19.3,6.6,72.0,0.0,1017.5,10.32,2006-03-08,
13.3,19.6,8.5,65.0,0.0,1014.4,13.22,2006-03-09,
9.5,15.5,5.2,59.0,0.0,1015.5,17.72,2006-03-10,
9.3,15.1,5.6,71.0,0.0,1012.5,16.92,2006-03-11,
8.6,16.1,4.8,87.0,0.0,1016.4,16.42,2006-03-12,
6.1,8.0,5.0,90.0,0.0,1017.9,1.82,2006-03-13,
8.8,16.1,5.3,86.0,0.0,1017.0,10.92,2006-03-14,
9.5,16.6,6.7,88.0,0.0,1014.2,13.32,2006-03-15,
8.5,14.8,5.4,83.0,0.0,1013.8,13.12,2006-03-16,
8.1,12.5,5.1,93.0,0.0,1012.9,5.22,2006-03-17,
8.4,11.2,7.4,99.0,1.6,1006.7,5.52,2006-03-18,
9.1,13.7,7.2,97.0,0.0,1007.2,5.12,2006-03-19,
10.3,15.4,8.0,93.0,0.8,1008.3,7.82,2006-03-20,
10.6,18.7,7.6,90.0,0.8,1005.5,15.42,2006-03-21,
10.8,17.5,7.2,80.0,0.0,1007.1,16.32,2006-03-22,
11.9,19.7,6.5,63.0,0.0,1008.7,16.32,2006-03-23,
14.7,21.3,9.7,60.0,0.0,1007.3,19.62,2006-03-24,
13.8,19.8,9.3,72.0,0.0,1018.5,19.52,2006-03-25,
15.6,22.7,11.7,61.0,0.0,1018.8,17.82,2006-03-26,
15.1,22.2,10.2,70.0,0.0,1015.1,14.62,2006-03-27,
13.2,20.6,8.2,60.0,0.0,1015.4,21.92,2006-03-28,
11.7,17.2,8.5,67.0,0.0,1018.7,16.52,2006-03-29,
16.1,24.0,9.3,51.0,0.0,1018.7,17.92,2006-03-30,
15.1,20.3,10.7,62.0,0.0,1018.7,20.32,2006-03-31,
14.6,23.0,10.4,70.0,0.0,1016.3,16.22,2006-04-01,
15.6,22.6,11.3,66.0,0.0,1019.5,21.72,2006-04-02,
12.8,20.1,8.7,80.0,0.0,1021.8,17.42,2006-04-03,
12.7,19.5,8.5,76.0,0.0,1013.6,19.82,2006-04-04,
13.3,20.9,10.0,72.0,0.0,1005.3,20.12,2006-04-05,
9.6,12.6,8.2,92.0,0.0,1009.6,1.92,2006-04-06,
10.9,17.3,8.1,84.0,0.0,1014.2,11.82,2006-04-07,
12.9,20.7,9.0,83.0,0.0,1015.2,21.92,2006-04-08,
12.9,19.5,9.3,85.0,0.0,1011.3,19.62,2006-04-09,
10.6,16.7,6.5,78.0,0.0,1011.6,4.22,2006-04-10,
9.3,17.2,4.7,54.0,0.0,1018.9,24.12,2006-04-11,
10.6,16.1,5.8,74.0,0.0,1017.3,23.82,2006-04-12,
11.6,18.0,7.5,73.0,0.0,1019.3,19.42,2006-04-13,
14.0,21.8,10.7,59.0,0.0,1017.4,17.62,2006-04-14,
14.6,21.5,10.3,70.0,1.6,1014.6,15.22,2006-04-15,
13.3,21.3,9.6,78.0,0.0,1017.6,20.32,2006-04-16,
12.4,16.7,10.3,72.0,4.4,1013.0,5.22,2006-04-17,
12.1,19.0,8.0,74.0,0.0,1013.9,23.32,2006-04-18,
13.0,19.6,9.1,74.0,0.0,1014.8,20.92,2006-04-19,
13.0,18.6,10.3,77.0,0.0,1015.6,10.52,2006-04-20,
12.6,17.4,10.0,89.0,0.0,1014.9,5.42,2006-04-21,
13.5,19.2,11.4,77.0,0.0,1016.7,19.92,2006-04-22,
13.3,18.0,11.7,58.0,0.0,1015.5,11.82,2006-04-23,
14.9,20.4,11.4,51.0,0.0,1014.9,23.32,2006-04-24,
16.0,20.6,11.7,46.0,0.0,1016.4,26.02,2006-04-25,
17.8,25.0,13.2,47.0,0.0,1018.0,24.42,2006-04-26,
16.6,23.9,13.6,60.0,0.4,1015.7,13.52,2006-04-27,
16.4,22.8,12.4,69.0,0.8,1012.5,23.82,2006-04-28,
14.7,22.8,9.9,64.0,0.0,1010.6,25.72,2006-04-29,
13.4,20.2,9.8,75.0,0.0,1011.5,17.02,2006-04-30,
15.3,23.3,11.1,81.0,0.0,1011.7,25.52,2006-05-01,
15.0,22.4,11.8,81.0,0.0,1014.5,17.12,2006-05-02,
15.8,21.2,12.0,52.0,0.0,1013.2,17.82,2006-05-03,
16.4,20.5,14.0,61.0,0.4,1013.7,14.42,2006-05-04,
17.7,24.5,13.9,61.0,0.0,1019.2,26.32,2006-05-05,
19.0,26.7,14.1,51.0,0.0,1018.7,26.32,2006-05-06,
